sample_id,sample_category,analyte,spectrum_state,wavelength_nm,intensity_abs
Blank 2,blank,Scytonemin,blank,393.9,440.0
Blank 2,blank,Scytonemin,blank,394.9,455.0
Blank 2,blank,Scytonemin,blank,395.9,452.0
Blank 2,blank,Scytonemin,blank,396.9,417.0
Blank 2,blank,Scytonemin,blank,397.9,417.0
Blank 2,blank,Scytonemin,blank,398.9,409.0
Blank 2,blank,Scytonemin,blank,399.9,382.0
Blank 2,blank,Scytonemin,blank,400.9,390.0
Blank 2,blank,Scytonemin,blank,401.9,392.0
Blank 2,blank,Scytonemin,blank,402.9,394.0
Blank 2,blank,Scytonemin,blank,403.9,377.0
Blank 2,blank,Scytonemin,blank,404.9,357.0
Blank 2,blank,Scytonemin,blank,405.9,377.0
Blank 2,blank,Scytonemin,blank,406.9,393.0
Blank 2,blank,Scytonemin,blank,407.9,396.0
Blank 2,blank,Scytonemin,blank,408.9,402.0
Blank 2,blank,Scytonemin,blank,409.9,401.0
Blank 2,blank,Scytonemin,blank,410.9,412.0
Blank 2,blank,Scytonemin,blank,411.9,451.0
Blank 2,blank,Scytonemin,blank,412.9,424.0
Blank 2,blank,Scytonemin,blank,413.9,441.0
Blank 2,blank,Scytonemin,blank,414.9,426.0
Blank 2,blank,Scytonemin,blank,415.9,399.0
Blank 2,blank,Scytonemin,blank,416.9,388.0
Blank 2,blank,Scytonemin,blank,417.9,384.0
Blank 2,blank,Scytonemin,blank,418.9,390.0
Blank 2,blank,Scytonemin,blank,419.9,368.0
Blank 2,blank,Scytonemin,blank,420.9,363.0
Blank 2,blank,Scytonemin,blank,421.9,356.0
Blank 2,blank,Scytonemin,blank,422.9,349.0
Blank 2,blank,Scytonemin,blank,423.9,349.0
Blank 2,blank,Scytonemin,blank,424.9,368.0
Blank 2,blank,Scytonemin,blank,425.9,359.0
Blank 2,blank,Scytonemin,blank,426.9,338.0
Blank 2,blank,Scytonemin,blank,427.9,357.0
Blank 2,blank,Scytonemin,blank,428.9,359.0
Blank 2,blank,Scytonemin,blank,429.9,361.0
Blank 2,blank,Scytonemin,blank,430.9,393.0
Blank 2,blank,Scytonemin,blank,431.9,412.0
Blank 2,blank,Scytonemin,blank,432.9,405.0
Blank 2,blank,Scytonemin,blank,433.9,377.0
Blank 2,blank,Scytonemin,blank,434.9,390.0
Blank 2,blank,Scytonemin,blank,435.9,415.0
Blank 2,blank,Scytonemin,blank,436.9,419.0
Blank 2,blank,Scytonemin,blank,437.9,404.0
Blank 2,blank,Scytonemin,blank,438.9,381.0
Blank 2,blank,Scytonemin,blank,439.9,377.0
Blank 2,blank,Scytonemin,blank,440.9,353.0
Blank 2,blank,Scytonemin,blank,441.9,360.0
Blank 2,blank,Scytonemin,blank,442.9,370.0
Blank 2,blank,Scytonemin,blank,443.9,340.0
Blank 2,blank,Scytonemin,blank,444.9,331.0
Blank 2,blank,Scytonemin,blank,445.9,338.0
Blank 2,blank,Scytonemin,blank,446.9,320.0
Blank 2,blank,Scytonemin,blank,447.9,326.0
Blank 2,blank,Scytonemin,blank,448.9,307.0
Blank 2,blank,Scytonemin,blank,449.9,295.0
Blank 2,blank,Scytonemin,blank,450.9,321.0
Blank 2,blank,Scytonemin,blank,451.9,302.0
Blank 2,blank,Scytonemin,blank,452.9,296.0
Blank 2,blank,Scytonemin,blank,453.9,325.0
Blank 2,blank,Scytonemin,blank,454.9,304.0
Blank 2,blank,Scytonemin,blank,455.9,300.0
Blank 2,blank,Scytonemin,blank,456.9,308.0
Blank 2,blank,Scytonemin,blank,457.9,312.0
Blank 2,blank,Scytonemin,blank,458.9,315.0
Blank 2,blank,Scytonemin,blank,459.9,306.0
Blank 2,blank,Scytonemin,blank,460.9,319.0
Blank 2,blank,Scytonemin,blank,461.9,316.0
Blank 2,blank,Scytonemin,blank,462.9,311.0
Blank 2,blank,Scytonemin,blank,463.9,331.0
Blank 2,blank,Scytonemin,blank,464.9,312.0
Blank 2,blank,Scytonemin,blank,465.9,311.0
Blank 2,blank,Scytonemin,blank,466.9,293.0
Blank 2,blank,Scytonemin,blank,467.9,309.0
Blank 2,blank,Scytonemin,blank,468.9,304.0
Blank 2,blank,Scytonemin,blank,469.9,285.0
Blank 2,blank,Scytonemin,blank,470.9,280.0
Blank 2,blank,Scytonemin,blank,471.9,279.0
Blank 2,blank,Scytonemin,blank,472.9,269.0
Blank 2,blank,Scytonemin,blank,473.9,290.0
Blank 2,blank,Scytonemin,blank,474.9,263.0
Blank 2,blank,Scytonemin,blank,475.9,271.0
Blank 2,blank,Scytonemin,blank,476.9,259.0
Blank 2,blank,Scytonemin,blank,477.9,288.0
Blank 2,blank,Scytonemin,blank,478.9,313.0
Blank 2,blank,Scytonemin,blank,479.9,287.0
Blank 2,blank,Scytonemin,blank,480.9,292.0
Blank 2,blank,Scytonemin,blank,481.9,301.0
Blank 2,blank,Scytonemin,blank,482.9,346.0
Blank 2,blank,Scytonemin,blank,483.9,315.0
Blank 2,blank,Scytonemin,blank,484.9,290.0
Blank 2,blank,Scytonemin,blank,485.9,274.0
Blank 2,blank,Scytonemin,blank,486.9,304.0
Blank 2,blank,Scytonemin,blank,487.9,327.0
Blank 2,blank,Scytonemin,blank,488.9,296.0
Blank 2,blank,Scytonemin,blank,489.9,277.0
Blank 2,blank,Scytonemin,blank,490.9,292.0
Blank 2,blank,Scytonemin,blank,491.9,312.0
Blank 2,blank,Scytonemin,blank,492.9,280.0
Blank 2,blank,Scytonemin,blank,493.9,277.0
Blank 2,blank,Scytonemin,blank,494.9,300.0
Blank 2,blank,Scytonemin,blank,495.9,271.0
Blank 2,blank,Scytonemin,blank,496.9,264.0
Blank 2,blank,Scytonemin,blank,497.9,239.0
Blank 2,blank,Scytonemin,blank,498.9,244.0
Blank 3,blank,Scytonemin,blank,193.9,2650.0
Blank 3,blank,Scytonemin,blank,194.9,740.0
Blank 3,blank,Scytonemin,blank,195.9,391.0
Blank 3,blank,Scytonemin,blank,197.9,827.0
Blank 3,blank,Scytonemin,blank,201.9,609.0
Blank 3,blank,Scytonemin,blank,202.9,2412.0
Blank 3,blank,Scytonemin,blank,203.9,3774.0
Blank 3,blank,Scytonemin,blank,204.9,4817.0
Blank 3,blank,Scytonemin,blank,205.9,5532.0
Blank 3,blank,Scytonemin,blank,206.9,6010.0
Blank 3,blank,Scytonemin,blank,207.9,6362.0
Blank 3,blank,Scytonemin,blank,208.9,6555.0
Blank 3,blank,Scytonemin,blank,209.9,6641.0
Blank 3,blank,Scytonemin,blank,210.9,6627.0
Blank 3,blank,Scytonemin,blank,211.9,6585.0
Blank 3,blank,Scytonemin,blank,212.9,6467.0
Blank 3,blank,Scytonemin,blank,213.9,6345.0
Blank 3,blank,Scytonemin,blank,214.9,6195.0
Blank 3,blank,Scytonemin,blank,215.9,6039.0
Blank 3,blank,Scytonemin,blank,216.9,5880.0
Blank 3,blank,Scytonemin,blank,217.9,5698.0
Blank 3,blank,Scytonemin,blank,218.9,5546.0
Blank 3,blank,Scytonemin,blank,219.9,5399.0
Blank 3,blank,Scytonemin,blank,220.9,5218.0
Blank 3,blank,Scytonemin,blank,221.9,5073.0
Blank 3,blank,Scytonemin,blank,222.9,4915.0
Blank 3,blank,Scytonemin,blank,223.9,4734.0
Blank 3,blank,Scytonemin,blank,224.9,4590.0
Blank 3,blank,Scytonemin,blank,225.9,4437.0
Blank 3,blank,Scytonemin,blank,226.9,4289.0
Blank 3,blank,Scytonemin,blank,227.9,4141.0
Blank 3,blank,Scytonemin,blank,228.9,3982.0
Blank 3,blank,Scytonemin,blank,229.9,3838.0
Blank 3,blank,Scytonemin,blank,230.9,3691.0
Blank 3,blank,Scytonemin,blank,231.9,3524.0
Blank 3,blank,Scytonemin,blank,232.9,3401.0
Blank 3,blank,Scytonemin,blank,233.9,3268.0
Blank 3,blank,Scytonemin,blank,234.9,3155.0
Blank 3,blank,Scytonemin,blank,235.9,3052.0
Blank 3,blank,Scytonemin,blank,236.9,2958.0
Blank 3,blank,Scytonemin,blank,237.9,2862.0
Blank 3,blank,Scytonemin,blank,238.9,2774.0
Blank 3,blank,Scytonemin,blank,239.9,2676.0
Blank 3,blank,Scytonemin,blank,240.9,2590.0
Blank 3,blank,Scytonemin,blank,241.9,2525.0
Blank 3,blank,Scytonemin,blank,242.9,2445.0
Blank 3,blank,Scytonemin,blank,243.9,2369.0
Blank 3,blank,Scytonemin,blank,244.9,2299.0
Blank 3,blank,Scytonemin,blank,245.9,2226.0
Blank 3,blank,Scytonemin,blank,246.9,2162.0
Blank 3,blank,Scytonemin,blank,247.9,2102.0
Blank 3,blank,Scytonemin,blank,248.9,2022.0
Blank 3,blank,Scytonemin,blank,249.9,1964.0
Blank 3,blank,Scytonemin,blank,250.9,1919.0
Blank 3,blank,Scytonemin,blank,251.9,1871.0
Blank 3,blank,Scytonemin,blank,252.9,1821.0
Blank 3,blank,Scytonemin,blank,253.9,1752.0
Blank 3,blank,Scytonemin,blank,254.9,1707.0
Blank 3,blank,Scytonemin,blank,255.9,1692.0
Blank 3,blank,Scytonemin,blank,256.9,1642.0
Blank 3,blank,Scytonemin,blank,257.9,1583.0
Blank 3,blank,Scytonemin,blank,258.9,1545.0
Blank 3,blank,Scytonemin,blank,259.9,1519.0
Blank 3,blank,Scytonemin,blank,260.9,1500.0
Blank 3,blank,Scytonemin,blank,261.9,1468.0
Blank 3,blank,Scytonemin,blank,262.9,1395.0
Blank 3,blank,Scytonemin,blank,263.9,1368.0
Blank 3,blank,Scytonemin,blank,264.9,1363.0
Blank 3,blank,Scytonemin,blank,265.9,1334.0
Blank 3,blank,Scytonemin,blank,266.9,1296.0
Blank 3,blank,Scytonemin,blank,267.9,1300.0
Blank 3,blank,Scytonemin,blank,268.9,1314.0
Blank 3,blank,Scytonemin,blank,269.9,1290.0
Blank 3,blank,Scytonemin,blank,270.9,1257.0
Blank 3,blank,Scytonemin,blank,271.9,1262.0
Blank 3,blank,Scytonemin,blank,272.9,1279.0
Blank 3,blank,Scytonemin,blank,273.9,1302.0
Blank 3,blank,Scytonemin,blank,274.9,1273.0
Blank 3,blank,Scytonemin,blank,275.9,1274.0
Blank 3,blank,Scytonemin,blank,276.9,1287.0
Blank 3,blank,Scytonemin,blank,277.9,1313.0
Blank 3,blank,Scytonemin,blank,278.9,1321.0
Blank 3,blank,Scytonemin,blank,279.9,1323.0
Blank 3,blank,Scytonemin,blank,280.9,1309.0
Blank 3,blank,Scytonemin,blank,281.9,1295.0
Blank 3,blank,Scytonemin,blank,282.9,1282.0
Blank 3,blank,Scytonemin,blank,283.9,1283.0
Blank 3,blank,Scytonemin,blank,284.9,1245.0
Blank 3,blank,Scytonemin,blank,285.9,1239.0
Blank 3,blank,Scytonemin,blank,286.9,1213.0
Blank 3,blank,Scytonemin,blank,287.9,1190.0
Blank 3,blank,Scytonemin,blank,288.9,1153.0
Blank 3,blank,Scytonemin,blank,289.9,1121.0
Blank 3,blank,Scytonemin,blank,290.9,1104.0
Blank 3,blank,Scytonemin,blank,291.9,1073.0
Blank 3,blank,Scytonemin,blank,292.9,1044.0
Blank 3,blank,Scytonemin,blank,293.9,1020.0
Blank 3,blank,Scytonemin,blank,294.9,990.0
Blank 3,blank,Scytonemin,blank,295.9,937.0
Blank 3,blank,Scytonemin,blank,296.9,915.0
Blank 3,blank,Scytonemin,blank,297.9,891.0
Blank 3,blank,Scytonemin,blank,298.9,869.0
Blank 3,blank,Scytonemin,blank,299.9,830.0
Blank 3,blank,Scytonemin,blank,300.9,783.0
Blank 3,blank,Scytonemin,blank,301.9,756.0
Blank 3,blank,Scytonemin,blank,302.9,734.0
Blank 3,blank,Scytonemin,blank,303.9,681.0
Blank 3,blank,Scytonemin,blank,304.9,650.0
Blank 3,blank,Scytonemin,blank,305.9,638.0
Blank 3,blank,Scytonemin,blank,306.9,601.0
Blank 3,blank,Scytonemin,blank,307.9,588.0
Blank 3,blank,Scytonemin,blank,308.9,541.0
Blank 3,blank,Scytonemin,blank,309.9,519.0
Blank 3,blank,Scytonemin,blank,310.9,510.0
Blank 3,blank,Scytonemin,blank,311.9,503.0
Blank 3,blank,Scytonemin,blank,312.9,495.0
Blank 3,blank,Scytonemin,blank,313.9,472.0
Blank 3,blank,Scytonemin,blank,314.9,461.0
Blank 3,blank,Scytonemin,blank,315.9,444.0
Blank 3,blank,Scytonemin,blank,316.9,447.0
Blank 3,blank,Scytonemin,blank,317.9,421.0
Blank 3,blank,Scytonemin,blank,318.9,400.0
Blank 3,blank,Scytonemin,blank,319.9,407.0
Blank 3,blank,Scytonemin,blank,320.9,407.0
Blank 3,blank,Scytonemin,blank,321.9,400.0
Blank 3,blank,Scytonemin,blank,322.9,382.0
Blank 3,blank,Scytonemin,blank,323.9,365.0
Blank 3,blank,Scytonemin,blank,324.9,362.0
Blank 3,blank,Scytonemin,blank,325.9,338.0
Blank 3,blank,Scytonemin,blank,326.9,323.0
Blank 3,blank,Scytonemin,blank,327.9,330.0
Blank 3,blank,Scytonemin,blank,328.9,324.0
Blank 3,blank,Scytonemin,blank,329.9,295.0
Blank 3,blank,Scytonemin,blank,330.9,284.0
Blank 3,blank,Scytonemin,blank,331.9,296.0
Blank 3,blank,Scytonemin,blank,332.9,298.0
Blank 3,blank,Scytonemin,blank,333.9,269.0
Blank 3,blank,Scytonemin,blank,334.9,257.0
Blank 3,blank,Scytonemin,blank,335.9,258.0
Blank 3,blank,Scytonemin,blank,336.9,249.0
Blank 3,blank,Scytonemin,blank,337.9,234.0
Blank 3,blank,Scytonemin,blank,338.9,211.0
Blank 3,blank,Scytonemin,blank,339.9,209.0
Blank 3,blank,Scytonemin,blank,340.9,194.0
Blank 3,blank,Scytonemin,blank,341.9,198.0
Blank 3,blank,Scytonemin,blank,342.9,210.0
Blank 3,blank,Scytonemin,blank,343.9,209.0
Blank 3,blank,Scytonemin,blank,344.9,186.0
Blank 3,blank,Scytonemin,blank,345.9,177.0
Blank 3,blank,Scytonemin,blank,346.9,181.0
Blank 3,blank,Scytonemin,blank,347.9,206.0
Blank 3,blank,Scytonemin,blank,348.9,188.0
Blank 3,blank,Scytonemin,blank,349.9,171.0
Blank 3,blank,Scytonemin,blank,350.9,193.0
Blank 3,blank,Scytonemin,blank,351.9,193.0
Blank 3,blank,Scytonemin,blank,352.9,177.0
Blank 3,blank,Scytonemin,blank,353.9,152.0
Blank 3,blank,Scytonemin,blank,354.9,153.0
Blank 3,blank,Scytonemin,blank,355.9,155.0
Blank 3,blank,Scytonemin,blank,356.9,162.0
Blank 3,blank,Scytonemin,blank,357.9,150.0
Blank 3,blank,Scytonemin,blank,358.9,131.0
Blank 3,blank,Scytonemin,blank,359.9,110.0
Blank 3,blank,Scytonemin,blank,360.9,95.0
Blank 3,blank,Scytonemin,blank,361.9,84.0
Blank 3,blank,Scytonemin,blank,362.9,76.0
Blank 3,blank,Scytonemin,blank,363.9,92.0
Blank 3,blank,Scytonemin,blank,364.9,97.0
Blank 3,blank,Scytonemin,blank,365.9,71.0
Blank 3,blank,Scytonemin,blank,366.9,77.0
Blank 3,blank,Scytonemin,blank,367.9,59.0
Blank 3,blank,Scytonemin,blank,368.9,13.0
Blank 3,blank,Scytonemin,blank,371.9,25.0
1D,sample,Scytonemin,oxidized,190.9,16730.0
1D,sample,Scytonemin,reduced,190.9,50510.0
1D,sample,Scytonemin,total,190.9,28590.0
1D,sample,Scytonemin,oxidized,191.9,18360.0
1D,sample,Scytonemin,reduced,191.9,52500.0
1D,sample,Scytonemin,total,191.9,30820.0
1D,sample,Scytonemin,oxidized,192.9,19360.0
1D,sample,Scytonemin,reduced,192.9,54390.0
1D,sample,Scytonemin,total,192.9,31900.0
1D,sample,Scytonemin,oxidized,193.9,17420.0
1D,sample,Scytonemin,reduced,193.9,52480.0
1D,sample,Scytonemin,total,193.9,29570.0
1D,sample,Scytonemin,oxidized,194.9,17830.0
1D,sample,Scytonemin,reduced,194.9,53110.0
1D,sample,Scytonemin,total,194.9,29880.0
1D,sample,Scytonemin,oxidized,195.9,21860.0
1D,sample,Scytonemin,reduced,195.9,58670.0
1D,sample,Scytonemin,total,195.9,34920.0
1D,sample,Scytonemin,oxidized,196.9,24460.0
1D,sample,Scytonemin,reduced,196.9,69450.0
1D,sample,Scytonemin,total,196.9,40640.0
1D,sample,Scytonemin,oxidized,197.9,37550.0
1D,sample,Scytonemin,reduced,197.9,110500.0
1D,sample,Scytonemin,total,197.9,63750.0
1D,sample,Scytonemin,oxidized,198.9,66810.0
1D,sample,Scytonemin,reduced,198.9,216300.0
1D,sample,Scytonemin,total,198.9,121500.0
1D,sample,Scytonemin,oxidized,199.9,99030.0
1D,sample,Scytonemin,reduced,199.9,375400.0
1D,sample,Scytonemin,total,199.9,200800.0
1D,sample,Scytonemin,oxidized,200.9,120800.0
1D,sample,Scytonemin,reduced,200.9,537100.0
1D,sample,Scytonemin,total,200.9,273400.0
1D,sample,Scytonemin,oxidized,201.9,131600.0
1D,sample,Scytonemin,reduced,201.9,673000.0
1D,sample,Scytonemin,total,201.9,328800.0
1D,sample,Scytonemin,oxidized,202.9,136400.0
1D,sample,Scytonemin,reduced,202.9,776500.0
1D,sample,Scytonemin,total,202.9,367700.0
1D,sample,Scytonemin,oxidized,203.9,137800.0
1D,sample,Scytonemin,reduced,203.9,851600.0
1D,sample,Scytonemin,total,203.9,393800.0
1D,sample,Scytonemin,oxidized,204.9,137300.0
1D,sample,Scytonemin,reduced,204.9,902900.0
1D,sample,Scytonemin,total,204.9,409900.0
1D,sample,Scytonemin,oxidized,205.9,135700.0
1D,sample,Scytonemin,reduced,205.9,937100.0
1D,sample,Scytonemin,total,205.9,419300.0
1D,sample,Scytonemin,oxidized,206.9,133300.0
1D,sample,Scytonemin,reduced,206.9,957700.0
1D,sample,Scytonemin,total,206.9,423200.0
1D,sample,Scytonemin,oxidized,207.9,130200.0
1D,sample,Scytonemin,reduced,207.9,968800.0
1D,sample,Scytonemin,total,207.9,423200.0
1D,sample,Scytonemin,oxidized,208.9,126500.0
1D,sample,Scytonemin,reduced,208.9,974100.0
1D,sample,Scytonemin,total,208.9,420700.0
1D,sample,Scytonemin,oxidized,209.9,122300.0
1D,sample,Scytonemin,reduced,209.9,972900.0
1D,sample,Scytonemin,total,209.9,415500.0
1D,sample,Scytonemin,oxidized,210.9,117700.0
1D,sample,Scytonemin,reduced,210.9,967300.0
1D,sample,Scytonemin,total,210.9,408100.0
1D,sample,Scytonemin,oxidized,211.9,112800.0
1D,sample,Scytonemin,reduced,211.9,955000.0
1D,sample,Scytonemin,total,211.9,398200.0
1D,sample,Scytonemin,oxidized,212.9,107500.0
1D,sample,Scytonemin,reduced,212.9,939100.0
1D,sample,Scytonemin,total,212.9,386700.0
1D,sample,Scytonemin,oxidized,213.9,102100.0
1D,sample,Scytonemin,reduced,213.9,919700.0
1D,sample,Scytonemin,total,213.9,373500.0
1D,sample,Scytonemin,oxidized,214.9,96500.0
1D,sample,Scytonemin,reduced,214.9,895400.0
1D,sample,Scytonemin,total,214.9,358500.0
1D,sample,Scytonemin,oxidized,215.9,90880.0
1D,sample,Scytonemin,reduced,215.9,866800.0
1D,sample,Scytonemin,total,215.9,342100.0
1D,sample,Scytonemin,oxidized,216.9,85280.0
1D,sample,Scytonemin,reduced,216.9,832300.0
1D,sample,Scytonemin,total,216.9,324100.0
1D,sample,Scytonemin,oxidized,217.9,79760.0
1D,sample,Scytonemin,reduced,217.9,792800.0
1D,sample,Scytonemin,total,217.9,305100.0
1D,sample,Scytonemin,oxidized,218.9,74390.0
1D,sample,Scytonemin,reduced,218.9,747600.0
1D,sample,Scytonemin,total,218.9,284900.0
1D,sample,Scytonemin,oxidized,219.9,69170.0
1D,sample,Scytonemin,reduced,219.9,698300.0
1D,sample,Scytonemin,total,219.9,264300.0
1D,sample,Scytonemin,oxidized,220.9,64120.0
1D,sample,Scytonemin,reduced,220.9,645900.0
1D,sample,Scytonemin,total,220.9,243600.0
1D,sample,Scytonemin,oxidized,221.9,59300.0
1D,sample,Scytonemin,reduced,221.9,592200.0
1D,sample,Scytonemin,total,221.9,223200.0
1D,sample,Scytonemin,oxidized,222.9,54730.0
1D,sample,Scytonemin,reduced,222.9,538700.0
1D,sample,Scytonemin,total,222.9,203500.0
1D,sample,Scytonemin,oxidized,223.9,50460.0
1D,sample,Scytonemin,reduced,223.9,486100.0
1D,sample,Scytonemin,total,223.9,184500.0
1D,sample,Scytonemin,oxidized,224.9,46480.0
1D,sample,Scytonemin,reduced,224.9,436400.0
1D,sample,Scytonemin,total,224.9,166800.0
1D,sample,Scytonemin,oxidized,225.9,42750.0
1D,sample,Scytonemin,reduced,225.9,389700.0
1D,sample,Scytonemin,total,225.9,150200.0
1D,sample,Scytonemin,oxidized,226.9,39340.0
1D,sample,Scytonemin,reduced,226.9,346600.0
1D,sample,Scytonemin,total,226.9,134900.0
1D,sample,Scytonemin,oxidized,227.9,36260.0
1D,sample,Scytonemin,reduced,227.9,307200.0
1D,sample,Scytonemin,total,227.9,121000.0
1D,sample,Scytonemin,oxidized,228.9,33520.0
1D,sample,Scytonemin,reduced,228.9,271500.0
1D,sample,Scytonemin,total,228.9,108400.0
1D,sample,Scytonemin,oxidized,229.9,31080.0
1D,sample,Scytonemin,reduced,229.9,239600.0
1D,sample,Scytonemin,total,229.9,97140.0
1D,sample,Scytonemin,oxidized,230.9,28880.0
1D,sample,Scytonemin,reduced,230.9,211500.0
1D,sample,Scytonemin,total,230.9,87140.0
1D,sample,Scytonemin,oxidized,231.9,26940.0
1D,sample,Scytonemin,reduced,231.9,186700.0
1D,sample,Scytonemin,total,231.9,78290.0
1D,sample,Scytonemin,oxidized,232.9,25310.0
1D,sample,Scytonemin,reduced,232.9,165500.0
1D,sample,Scytonemin,total,232.9,70720.0
1D,sample,Scytonemin,oxidized,233.9,23960.0
1D,sample,Scytonemin,reduced,233.9,147200.0
1D,sample,Scytonemin,total,233.9,64200.0
1D,sample,Scytonemin,oxidized,234.9,22850.0
1D,sample,Scytonemin,reduced,234.9,131500.0
1D,sample,Scytonemin,total,234.9,58600.0
1D,sample,Scytonemin,oxidized,235.9,22020.0
1D,sample,Scytonemin,reduced,235.9,118400.0
1D,sample,Scytonemin,total,235.9,53940.0
1D,sample,Scytonemin,oxidized,236.9,21400.0
1D,sample,Scytonemin,reduced,236.9,107100.0
1D,sample,Scytonemin,total,236.9,50000.0
1D,sample,Scytonemin,oxidized,237.9,20940.0
1D,sample,Scytonemin,reduced,237.9,97670.0
1D,sample,Scytonemin,total,237.9,46690.0
1D,sample,Scytonemin,oxidized,238.9,20600.0
1D,sample,Scytonemin,reduced,238.9,89750.0
1D,sample,Scytonemin,total,238.9,43930.0
1D,sample,Scytonemin,oxidized,239.9,20350.0
1D,sample,Scytonemin,reduced,239.9,83000.0
1D,sample,Scytonemin,total,239.9,41570.0
1D,sample,Scytonemin,oxidized,240.9,20200.0
1D,sample,Scytonemin,reduced,240.9,77360.0
1D,sample,Scytonemin,total,240.9,39620.0
1D,sample,Scytonemin,oxidized,241.9,20120.0
1D,sample,Scytonemin,reduced,241.9,72640.0
1D,sample,Scytonemin,total,241.9,38000.0
1D,sample,Scytonemin,oxidized,242.9,20070.0
1D,sample,Scytonemin,reduced,242.9,68630.0
1D,sample,Scytonemin,total,242.9,36620.0
1D,sample,Scytonemin,oxidized,243.9,20080.0
1D,sample,Scytonemin,reduced,243.9,65290.0
1D,sample,Scytonemin,total,243.9,35490.0
1D,sample,Scytonemin,oxidized,244.9,20110.0
1D,sample,Scytonemin,reduced,244.9,62420.0
1D,sample,Scytonemin,total,244.9,34510.0
1D,sample,Scytonemin,oxidized,245.9,20140.0
1D,sample,Scytonemin,reduced,245.9,59940.0
1D,sample,Scytonemin,total,245.9,33650.0
1D,sample,Scytonemin,oxidized,246.9,20170.0
1D,sample,Scytonemin,reduced,246.9,57850.0
1D,sample,Scytonemin,total,246.9,32920.0
1D,sample,Scytonemin,oxidized,247.9,20190.0
1D,sample,Scytonemin,reduced,247.9,56060.0
1D,sample,Scytonemin,total,247.9,32290.0
1D,sample,Scytonemin,oxidized,248.9,20200.0
1D,sample,Scytonemin,reduced,248.9,54560.0
1D,sample,Scytonemin,total,248.9,31760.0
1D,sample,Scytonemin,oxidized,249.9,20160.0
1D,sample,Scytonemin,reduced,249.9,53260.0
1D,sample,Scytonemin,total,249.9,31260.0
1D,sample,Scytonemin,oxidized,250.9,20100.0
1D,sample,Scytonemin,reduced,250.9,52120.0
1D,sample,Scytonemin,total,250.9,30810.0
1D,sample,Scytonemin,oxidized,251.9,19990.0
1D,sample,Scytonemin,reduced,251.9,51070.0
1D,sample,Scytonemin,total,251.9,30360.0
1D,sample,Scytonemin,oxidized,252.9,19850.0
1D,sample,Scytonemin,reduced,252.9,50130.0
1D,sample,Scytonemin,total,252.9,29940.0
1D,sample,Scytonemin,oxidized,253.9,19660.0
1D,sample,Scytonemin,reduced,253.9,49320.0
1D,sample,Scytonemin,total,253.9,29550.0
1D,sample,Scytonemin,oxidized,254.9,19380.0
1D,sample,Scytonemin,reduced,254.9,48610.0
1D,sample,Scytonemin,total,254.9,29150.0
1D,sample,Scytonemin,oxidized,255.9,19080.0
1D,sample,Scytonemin,reduced,255.9,48000.0
1D,sample,Scytonemin,total,255.9,28780.0
1D,sample,Scytonemin,oxidized,256.9,18690.0
1D,sample,Scytonemin,reduced,256.9,47430.0
1D,sample,Scytonemin,total,256.9,28390.0
1D,sample,Scytonemin,oxidized,257.9,18190.0
1D,sample,Scytonemin,reduced,257.9,46820.0
1D,sample,Scytonemin,total,257.9,27920.0
1D,sample,Scytonemin,oxidized,258.9,17670.0
1D,sample,Scytonemin,reduced,258.9,46300.0
1D,sample,Scytonemin,total,258.9,27470.0
1D,sample,Scytonemin,oxidized,259.9,17180.0
1D,sample,Scytonemin,reduced,259.9,45840.0
1D,sample,Scytonemin,total,259.9,27070.0
1D,sample,Scytonemin,oxidized,260.9,16680.0
1D,sample,Scytonemin,reduced,260.9,45410.0
1D,sample,Scytonemin,total,260.9,26670.0
1D,sample,Scytonemin,oxidized,261.9,16210.0
1D,sample,Scytonemin,reduced,261.9,45030.0
1D,sample,Scytonemin,total,261.9,26310.0
1D,sample,Scytonemin,oxidized,262.9,15780.0
1D,sample,Scytonemin,reduced,262.9,44620.0
1D,sample,Scytonemin,total,262.9,25950.0
1D,sample,Scytonemin,oxidized,263.9,15430.0
1D,sample,Scytonemin,reduced,263.9,44190.0
1D,sample,Scytonemin,total,263.9,25620.0
1D,sample,Scytonemin,oxidized,264.9,15120.0
1D,sample,Scytonemin,reduced,264.9,43740.0
1D,sample,Scytonemin,total,264.9,25300.0
1D,sample,Scytonemin,oxidized,265.9,14860.0
1D,sample,Scytonemin,reduced,265.9,43310.0
1D,sample,Scytonemin,total,265.9,25010.0
1D,sample,Scytonemin,oxidized,266.9,14630.0
1D,sample,Scytonemin,reduced,266.9,42900.0
1D,sample,Scytonemin,total,266.9,24750.0
1D,sample,Scytonemin,oxidized,267.9,14480.0
1D,sample,Scytonemin,reduced,267.9,42500.0
1D,sample,Scytonemin,total,267.9,24520.0
1D,sample,Scytonemin,oxidized,268.9,14350.0
1D,sample,Scytonemin,reduced,268.9,42100.0
1D,sample,Scytonemin,total,268.9,24310.0
1D,sample,Scytonemin,oxidized,269.9,14240.0
1D,sample,Scytonemin,reduced,269.9,41680.0
1D,sample,Scytonemin,total,269.9,24100.0
1D,sample,Scytonemin,oxidized,270.9,14190.0
1D,sample,Scytonemin,reduced,270.9,41290.0
1D,sample,Scytonemin,total,270.9,23930.0
1D,sample,Scytonemin,oxidized,271.9,14140.0
1D,sample,Scytonemin,reduced,271.9,40890.0
1D,sample,Scytonemin,total,271.9,23760.0
